ledger_row_id,txn_id,account_id,amount,currency,booked_at,reconciled
LR0002864,T0002864,A00172,98.54,USD,2026-07-01,True
LR0002865,T0002865,A00040,372.41,USD,2026-05-16,True
LR0002866,T0002866,A00321,213.59,USD,2026-04-09,True
LR0002867,T0002867,A00131,525.14,USD,2026-06-25,True
LR0002868,T0002868,A00337,360.02,USD,2026-05-07,True
LR0002869,T0002869,A00310,1634.51,USD,2026-06-23,True
LR0002870,T0002870,A00269,656.27,USD,2026-06-16,True
LR0002871,T0002871,A00023,16.64,USD,2026-05-02,True
LR0002872,T0002872,A00160,159.56,USD,2026-04-17,True
LR0002873,T0002873,A00011,322.33,USD,2026-06-15,True
LR0002874,T0002874,A00312,150.66,USD,2026-04-19,True
LR0002875,T0002875,A00324,1393.1,USD,2026-06-20,True
LR0002876,T0002876,A00379,505.24,USD,2026-04-15,True
LR0002877,T0002877,A00143,18.69,USD,2026-04-12,True
LR0002878,T0002878,A00081,159.61,USD,2026-05-10,True
LR0002879,T0002879,A00311,277.42,USD,2026-04-13,True
LR0002880,T0002880,A00329,87.72,USD,2026-05-09,True
LR0002881,T0002881,A00392,696.64,USD,2026-06-28,True
LR0002882,T0002882,A00018,584.01,USD,2026-04-16,True
LR0002883,T0002883,A00001,462.47,USD,2026-06-19,True
LR0002884,T0002884,A00098,747.69,USD,2026-05-06,True
LR0002885,T0002885,A00063,1753.99,USD,2026-06-13,True
LR0002886,T0002886,A00359,858.99,USD,2026-07-01,True
LR0002887,T0002887,A00090,834.63,USD,2026-04-20,True
LR0002888,T0002888,A00026,263.25,USD,2026-05-02,True
LR0002889,T0002889,A00089,120.0,USD,2026-05-16,True
LR0002890,T0002890,A00040,4740.04,USD,2026-04-07,True
LR0002891,T0002891,A00095,482.72,USD,2026-06-02,True
LR0002892,T0002892,A00090,70.06,USD,2026-05-15,True
LR0002893,T0002893,A00042,242.5,USD,2026-04-27,True
LR0002894,T0002894,A00221,165.78,USD,2026-06-18,True
LR0002895,T0002895,A00361,861.48,USD,2026-04-08,True
LR0002896,T0002896,A00223,174.42,USD,2026-04-03,True
LR0002897,T0002897,A00146,31.27,USD,2026-04-17,True
LR0002898,T0002898,A00183,613.67,USD,2026-05-20,True
LR0002899,T0002899,A00340,128.09,USD,2026-05-14,True
LR0002900,T0002900,A00378,10.7,USD,2026-06-01,True
LR0002901,T0002901,A00197,961.72,USD,2026-05-21,True
LR0002902,T0002902,A00029,43.07,USD,2026-04-12,True
LR0002903,T0002903,A00287,67.72,USD,2026-05-24,True
LR0002904,T0002904,A00367,302.57,USD,2026-05-01,True
LR0002905,T0002905,A00155,329.1,USD,2026-06-07,True
LR0002906,T0002906,A00010,126.47,USD,2026-05-23,True
LR0002907,T0002907,A00393,450.88,USD,2026-04-28,True
LR0002908,T0002908,A00024,874.11,USD,2026-05-29,True
LR0002909,T0002909,A00301,74.53,USD,2026-05-31,True
LR0002910,T0002910,A00034,299.25,USD,2026-04-12,True
LR0002911,T0002911,A00159,324.57,USD,2026-04-11,True
LR0002912,T0002912,A00328,1443.36,USD,2026-06-03,True
LR0002913,T0002913,A00034,363.29,USD,2026-06-20,True
LR0002914,T0002914,A00217,20.41,USD,2026-05-22,True
LR0002915,T0002915,A00003,6814.97,USD,2026-05-06,True
LR0002916,T0002916,A00225,313.36,USD,2026-05-26,True
LR0002917,T0002917,A00072,382.83,USD,2026-06-26,True
LR0002918,T0002918,A00192,230.23,USD,2026-04-05,True
LR0002919,T0002919,A00098,391.43,USD,2026-06-14,True
LR0002920,T0002920,A00213,484.47,USD,2026-04-13,True
LR0002921,T0002921,A00344,787.01,USD,2026-05-16,True
LR0002922,T0002922,A00041,214.71,USD,2026-04-30,True
LR0002923,T0002923,A00255,9.4,USD,2026-04-22,True
LR0002924,T0002924,A00357,143.78,USD,2026-05-10,True
LR0002925,T0002925,A00348,196.75,USD,2026-04-04,True
LR0002926,T0002926,A00233,101.32,USD,2026-05-17,True
LR0002927,T0002927,A00229,57.93,USD,2026-04-25,True
LR0002928,T0002928,A00171,135.16,USD,2026-06-22,True
LR0002929,T0002929,A00374,876.5,USD,2026-04-12,True
LR0002930,T0002930,A00193,410.59,USD,2026-04-12,True
LR0002931,T0002931,A00204,39.7,USD,2026-06-26,True
LR0002932,T0002932,A00393,22.68,USD,2026-04-05,True
LR0002933,T0002933,A00343,22.26,USD,2026-06-10,True
LR0002934,T0002934,A00284,370.31,USD,2026-04-26,True
LR0002935,T0002935,A00346,31.84,USD,2026-04-06,True
LR0002936,T0002936,A00299,232.38,USD,2026-06-06,True
LR0002937,T0002937,A00152,652.85,USD,2026-04-26,True
LR0002938,T0002938,A00349,455.54,USD,2026-05-27,True
LR0002939,T0002939,A00391,160.9,USD,2026-04-28,True
LR0002940,T0002940,A00375,2302.76,USD,2026-04-19,True
LR0002941,T0002941,A00145,110.85,USD,2026-06-10,True
LR0002942,T0002942,A00070,314.22,USD,2026-04-17,True
LR0002943,T0002943,A00317,151.98,USD,2026-05-05,True
LR0002944,T0002944,A00361,197.14,USD,2026-06-04,True
LR0002945,T0002945,A00014,820.56,USD,2026-04-17,True
LR0002946,T0002946,A00358,642.64,USD,2026-05-01,True
LR0002947,T0002947,A00130,20.45,USD,2026-06-27,True
LR0002948,T0002948,A00353,61.52,USD,2026-04-08,True
LR0002949,T0002949,A00389,826.32,USD,2026-05-10,True
LR0002950,T0002950,A00232,41.47,USD,2026-04-26,True
LR0002951,T0002951,A00025,62.6,USD,2026-05-29,True
LR0002952,T0002952,A00054,419.78,USD,2026-05-26,True
LR0002953,T0002953,A00398,1010.56,USD,2026-05-31,True
LR0002954,T0002954,A00270,847.57,USD,2026-05-17,True
LR0002955,T0002955,A00145,27.16,USD,2026-04-21,True
LR0002956,T0002956,A00300,177.08,USD,2026-04-23,True
LR0002957,T0002957,A00197,152.06,USD,2026-05-13,True
LR0002958,T0002958,A00019,111.72,USD,2026-06-29,True
LR0002959,T0002959,A00356,28.55,USD,2026-06-25,True
LR0002960,T0002960,A00335,1757.42,USD,2026-04-14,True
LR0002961,T0002961,A00112,220.7,USD,2026-04-04,True
LR0002962,T0002962,A00296,66.01,USD,2026-06-18,True
LR0002963,T0002963,A00358,427.99,USD,2026-05-16,True
LR0002964,T0002964,A00056,204.19,USD,2026-04-12,True
LR0002965,T0002965,A00102,837.79,USD,2026-06-29,True
LR0002966,T0002966,A00126,130.18,USD,2026-04-03,True
LR0002967,T0002967,A00086,140.88,USD,2026-06-17,True
LR0002968,T0002968,A00270,269.21,USD,2026-06-27,True
LR0002969,T0002969,A00400,682.32,USD,2026-05-17,True
LR0002970,T0002970,A00003,66.02,USD,2026-04-06,True
LR0002971,T0002971,A00061,36.74,USD,2026-04-23,True
LR0002972,T0002972,A00272,533.79,USD,2026-06-11,True
LR0002973,T0002973,A00356,387.72,USD,2026-05-07,True
LR0002974,T0002974,A00189,281.1,USD,2026-05-21,True
LR0002975,T0002975,A00126,294.2,USD,2026-05-22,True
LR0002976,T0002976,A00287,273.51,USD,2026-06-24,True
LR0002977,T0002977,A00067,1734.92,USD,2026-06-03,True
LR0002978,T0002978,A00372,351.75,USD,2026-06-11,True
LR0002979,T0002979,A00165,199.88,USD,2026-04-04,True
LR0002980,T0002980,A00383,61.53,USD,2026-06-09,True
LR0002981,T0002981,A00258,153.42,USD,2026-04-15,True
LR0002982,T0002982,A00251,571.8,USD,2026-06-15,True
LR0002983,T0002983,A00127,742.91,USD,2026-06-27,True
LR0002984,T0002984,A00394,33.97,USD,2026-04-16,False
LR0002985,T0002985,A00094,910.4,USD,2026-05-18,True
LR0002986,T0002986,A00132,222.28,USD,2026-04-05,True
LR0002987,T0002987,A00057,7095.76,USD,2026-06-16,True
LR0002988,T0002988,A00376,1446.2,USD,2026-06-04,True
LR0002989,T0002989,A00030,203.14,USD,2026-04-04,True
LR0002990,T0002990,A00182,50.99,USD,2026-04-26,True
LR0002991,T0002991,A00197,61.56,USD,2026-06-14,True
LR0002992,T0002992,A00353,123.02,USD,2026-06-18,True
LR0002993,T0002993,A00155,3206.58,USD,2026-05-24,True
LR0002994,T0002994,A00258,167.72,USD,2026-04-07,True
LR0002995,T0002995,A00046,349.45,USD,2026-06-22,True
LR0002996,T0002996,A00309,210.7,USD,2026-04-30,True
LR0002997,T0002997,A00222,195.51,USD,2026-06-18,True
LR0002998,T0002998,A00258,142.94,USD,2026-04-30,True
LR0002999,T0002999,A00179,1987.29,USD,2026-04-18,True
LR0003000,T0003000,A00358,860.4,USD,2026-06-09,True
LR0003001,T0003001,A00395,34.77,USD,2026-05-01,True
LR0003002,T0003002,A00352,25.3,USD,2026-05-15,True
LR0003003,T0003003,A00109,800.4,USD,2026-06-26,True
LR0003004,T0003004,A00068,1160.56,USD,2026-05-26,True
LR0003005,T0003005,A00400,70.5,USD,2026-04-24,True
LR0003006,T0003006,A00212,140.85,USD,2026-04-14,True
LR0003007,T0003007,A00276,1202.32,USD,2026-04-18,True
LR0003008,T0003008,A00190,631.31,USD,2026-05-03,True
LR0003009,T0003009,A00104,259.82,USD,2026-04-29,True
LR0003010,T0003010,A00087,577.59,USD,2026-06-06,True
LR0003011,T0003011,A00315,183.56,USD,2026-05-02,True
LR0003012,T0003012,A00096,147.83,USD,2026-06-22,True
LR0003013,T0003013,A00280,1162.06,USD,2026-06-13,True
LR0003014,T0003014,A00396,103.18,USD,2026-04-20,True
LR0003015,T0003015,A00075,135.7,USD,2026-06-08,True
LR0003016,T0003016,A00329,2822.0,USD,2026-06-26,True
LR0003017,T0003017,A00044,78.66,USD,2026-06-16,True
LR0003018,T0003018,A00157,2700.35,USD,2026-05-21,True
LR0003019,T0003019,A00002,335.81,USD,2026-05-15,True
LR0003020,T0003020,A00082,264.09,USD,2026-05-04,True
LR0003021,T0003021,A00263,544.18,USD,2026-05-11,True
LR0003022,T0003022,A00136,848.93,USD,2026-05-08,True
LR0003023,T0003023,A00357,1768.22,USD,2026-06-17,True
LR0003024,T0003024,A00129,191.62,USD,2026-06-21,True
LR0003025,T0003025,A00226,489.32,USD,2026-06-02,True
LR0003026,T0003026,A00341,140.37,USD,2026-05-04,True
LR0003027,T0003027,A00338,121.96,USD,2026-05-15,True
LR0003028,T0003028,A00129,310.92,USD,2026-06-10,True
LR0003029,T0003029,A00383,734.18,USD,2026-04-23,True
LR0003030,T0003030,A00237,72.17,USD,2026-05-12,True
LR0003031,T0003031,A00182,28.01,USD,2026-04-20,True
LR0003032,T0003032,A00357,62.65,USD,2026-06-09,True
LR0003033,T0003033,A00337,133.87,USD,2026-04-23,True
LR0003034,T0003034,A00249,1586.21,USD,2026-05-28,True
LR0003035,T0003035,A00045,80.44,USD,2026-06-18,True
LR0003036,T0003036,A00383,524.76,USD,2026-04-25,True
LR0003037,T0003037,A00168,1281.09,USD,2026-04-14,True
LR0003038,T0003038,A00014,89.04,USD,2026-06-09,True
LR0003039,T0003039,A00237,1757.16,USD,2026-06-29,True
LR0003040,T0003040,A00383,586.67,USD,2026-04-16,True
LR0003041,T0003041,A00118,67.48,USD,2026-05-13,True
LR0003042,T0003042,A00381,150.78,USD,2026-05-22,True
LR0003043,T0003043,A00095,86.26,USD,2026-06-07,True
LR0003044,T0003044,A00204,182.06,USD,2026-04-03,True
LR0003045,T0003045,A00052,455.25,USD,2026-06-06,True
LR0003046,T0003046,A00350,104.7,USD,2026-05-08,True
LR0003047,T0003047,A00174,436.75,USD,2026-06-12,True
LR0003048,T0003048,A00372,333.88,USD,2026-06-17,True
LR0003049,T0003049,A00162,58.85,USD,2026-05-20,True
LR0003050,T0003050,A00372,439.65,USD,2026-04-25,True
LR0003051,T0003051,A00047,1173.74,USD,2026-06-27,True
LR0003052,T0003052,A00272,186.59,USD,2026-05-08,True
LR0003053,T0003053,A00093,731.21,USD,2026-06-12,True
LR0003054,T0003054,A00364,62.29,USD,2026-06-21,True
LR0003055,T0003055,A00152,2254.8,USD,2026-04-05,True
LR0003056,T0003056,A00076,610.56,USD,2026-06-25,True
LR0003057,T0003057,A00333,701.44,USD,2026-06-16,True
LR0003058,T0003058,A00221,103.72,USD,2026-04-18,True
LR0003059,T0003059,A00159,704.09,USD,2026-06-22,True
LR0003060,T0003060,A00364,467.67,USD,2026-05-19,True
LR0003061,T0003061,A00340,741.68,USD,2026-06-04,True
LR0003062,T0003062,A00400,1620.48,USD,2026-04-30,True
LR0003063,T0003063,A00380,132.81,USD,2026-04-14,True
LR0003064,T0003064,A00347,1619.95,USD,2026-05-17,True
LR0003065,T0003065,A00350,765.02,USD,2026-06-18,True
LR0003066,T0003066,A00015,51.02,USD,2026-04-18,True
LR0003067,T0003067,A00227,2670.1,USD,2026-04-18,True
LR0003068,T0003068,A00400,126.58,USD,2026-06-17,True
LR0003069,T0003069,A00216,354.78,USD,2026-06-28,True
LR0003070,T0003070,A00316,376.95,USD,2026-06-22,True
LR0003071,T0003071,A00266,70.22,USD,2026-05-25,True
LR0003072,T0003072,A00386,900.83,USD,2026-05-27,True
LR0003073,T0003073,A00012,145.4,USD,2026-04-08,True
LR0003074,T0003074,A00289,45.07,USD,2026-05-16,True
LR0003075,T0003075,A00138,85.33,USD,2026-04-03,True
LR0003076,T0003076,A00052,21.23,USD,2026-05-07,True
LR0003077,T0003077,A00289,41.59,USD,2026-04-03,True
LR0003078,T0003078,A00329,1075.05,USD,2026-06-10,True
LR0003079,T0003079,A00128,31.5,USD,2026-04-26,True
LR0003080,T0003080,A00206,434.92,USD,2026-04-24,True
LR0003081,T0003081,A00179,118.98,USD,2026-04-16,True
LR0003082,T0003082,A00128,1221.18,USD,2026-04-26,True
LR0003083,T0003083,A00175,261.19,USD,2026-06-05,True
LR0003084,T0003084,A00019,49.84,USD,2026-05-18,True
LR0003085,T0003085,A00372,609.83,USD,2026-06-03,True
LR0003086,T0003086,A00080,157.3,USD,2026-05-20,True
LR0003087,T0003087,A00284,686.59,USD,2026-05-15,True
LR0003088,T0003088,A00069,423.23,USD,2026-04-28,True
LR0003089,T0003089,A00045,61.24,USD,2026-06-15,True
LR0003090,T0003090,A00005,223.9,USD,2026-04-03,True
LR0003091,T0003091,A00268,120.74,USD,2026-06-01,True
LR0003092,T0003092,A00197,186.87,USD,2026-05-28,True
LR0003093,T0003093,A00040,221.14,USD,2026-05-13,True
LR0003094,T0003094,A00077,28.8,USD,2026-06-07,True
LR0003095,T0003095,A00347,407.04,USD,2026-05-24,True
LR0003096,T0003096,A00140,168.68,USD,2026-05-19,True
LR0003097,T0003097,A00234,44.89,USD,2026-06-27,True
LR0003098,T0003098,A00294,52.57,USD,2026-06-09,True
LR0003099,T0003099,A00261,23.5,USD,2026-06-29,True
LR0003100,T0003100,A00070,4103.8,USD,2026-06-26,True
LR0003101,T0003101,A00349,255.39,USD,2026-04-05,True
LR0003102,T0003102,A00121,449.6,USD,2026-04-07,True
LR0003103,T0003103,A00394,2006.88,USD,2026-05-18,True
LR0003104,T0003104,A00126,12230.24,USD,2026-05-31,True
LR0003105,T0003105,A00296,98.93,USD,2026-05-08,True
LR0003106,T0003106,A00247,128.86,USD,2026-05-17,True
LR0003107,T0003107,A00215,65.36,USD,2026-04-14,True
LR0003108,T0003108,A00381,216.37,USD,2026-06-22,True
LR0003109,T0003109,A00040,21.28,USD,2026-04-06,True
LR0003110,T0003110,A00334,1669.22,USD,2026-04-26,True
LR0003111,T0003111,A00399,539.52,USD,2026-04-08,True
LR0003112,T0003112,A00069,200.54,USD,2026-05-19,True
LR0003113,T0003113,A00224,34.63,USD,2026-04-28,True
LR0003114,T0003114,A00237,2010.88,USD,2026-06-15,True
LR0003115,T0003115,A00235,144.57,USD,2026-04-23,True
LR0003116,T0003116,A00269,3054.11,USD,2026-06-08,True
LR0003117,T0003117,A00313,176.55,USD,2026-07-01,True
LR0003118,T0003118,A00109,298.17,USD,2026-05-07,True
LR0003119,T0003119,A00309,46.87,USD,2026-06-07,True
LR0003120,T0003120,A00001,1459.32,USD,2026-04-15,True
LR0003121,T0003121,A00207,25.88,USD,2026-06-13,True
LR0003122,T0003122,A00214,799.11,USD,2026-06-22,True
LR0003123,T0003123,A00288,1862.52,USD,2026-06-04,True
LR0003124,T0003124,A00351,26.27,USD,2026-06-15,True
LR0003125,T0003125,A00032,994.2,USD,2026-04-12,True
LR0003126,T0003126,A00036,2024.6,USD,2026-04-15,True
LR0003127,T0003127,A00056,494.89,USD,2026-05-08,True
LR0003128,T0003128,A00139,615.27,USD,2026-04-27,True
LR0003129,T0003129,A00215,462.8,USD,2026-06-11,True
LR0003130,T0003130,A00136,297.04,USD,2026-04-09,True
LR0003131,T0003131,A00110,64.42,USD,2026-04-23,False
LR0003132,T0003132,A00232,250.59,USD,2026-06-17,True
LR0003133,T0003133,A00203,176.93,USD,2026-05-17,True
LR0003134,T0003134,A00106,3747.34,USD,2026-05-03,True
LR0003135,T0003135,A00187,246.22,USD,2026-06-21,True
LR0003136,T0003136,A00311,258.69,USD,2026-06-11,True
LR0003137,T0003137,A00106,352.37,USD,2026-06-26,True
LR0003138,T0003138,A00178,508.52,USD,2026-06-04,True
LR0003139,T0003139,A00076,91.4,USD,2026-06-22,True
LR0003140,T0003140,A00326,1023.93,USD,2026-05-14,True
LR0003141,T0003141,A00349,241.57,USD,2026-06-19,True
LR0003142,T0003142,A00287,756.29,USD,2026-05-28,True
LR0003143,T0003143,A00065,76.43,USD,2026-06-09,True
LR0003144,T0003144,A00196,223.53,USD,2026-05-11,True
LR0003145,T0003145,A00077,2168.76,USD,2026-05-26,True
LR0003146,T0003146,A00224,4386.82,USD,2026-05-28,True
LR0003147,T0003147,A00311,691.3,USD,2026-05-20,True
LR0003148,T0003148,A00235,56.56,USD,2026-04-25,True
LR0003149,T0003149,A00084,20.55,USD,2026-04-26,True
LR0003150,T0003150,A00288,690.71,USD,2026-06-10,True
LR0003151,T0003151,A00222,4340.02,USD,2026-04-16,True
LR0003152,T0003152,A00357,157.47,USD,2026-06-25,True
LR0003153,T0003153,A00007,207.95,USD,2026-05-12,True
LR0003154,T0003154,A00344,398.95,USD,2026-04-22,True
LR0003155,T0003155,A00012,9195.63,USD,2026-04-24,True
LR0003156,T0003156,A00304,354.4,USD,2026-04-12,True
LR0003157,T0003157,A00225,363.03,USD,2026-05-30,True
LR0003158,T0003158,A00155,161.39,USD,2026-04-18,True
LR0003159,T0003159,A00240,317.18,USD,2026-04-11,True
LR0003160,T0003160,A00324,1331.8,USD,2026-05-22,True
LR0003161,T0003161,A00112,110.61,USD,2026-05-15,True
LR0003162,T0003162,A00390,1044.52,USD,2026-05-23,True
LR0003163,T0003163,A00289,1109.75,USD,2026-06-01,True
LR0003164,T0003164,A00130,90.39,USD,2026-06-04,True
LR0003165,T0003165,A00336,837.8,USD,2026-06-13,True
LR0003166,T0003166,A00264,4876.58,USD,2026-05-20,True
LR0003167,T0003167,A00360,49.6,USD,2026-04-06,True
LR0003168,T0003168,A00300,222.69,USD,2026-06-28,True
LR0003169,T0003169,A00291,392.99,USD,2026-06-18,True
LR0003170,T0003170,A00310,470.61,USD,2026-05-02,True
LR0003171,T0003171,A00379,72.42,USD,2026-04-25,True
LR0003172,T0003172,A00262,47.38,USD,2026-04-29,True
LR0003173,T0003173,A00394,97.2,USD,2026-06-08,True
LR0003174,T0003174,A00157,314.08,USD,2026-04-19,True
LR0003175,T0003175,A00153,141.61,USD,2026-07-01,True
LR0003176,T0003176,A00250,922.43,USD,2026-05-04,True
LR0003177,T0003177,A00030,1483.26,USD,2026-04-05,True
LR0003178,T0003178,A00145,81.91,USD,2026-06-15,True
LR0003179,T0003179,A00389,434.66,USD,2026-04-04,True
LR0003180,T0003180,A00374,313.39,USD,2026-04-15,True
LR0003181,T0003181,A00195,9614.02,USD,2026-06-06,True
LR0003182,T0003182,A00333,150.76,USD,2026-05-29,True
LR0003183,T0003183,A00368,484.3,USD,2026-06-08,True
LR0003184,T0003184,A00005,4453.86,USD,2026-05-05,True
LR0003185,T0003185,A00021,16.78,USD,2026-04-21,True
LR0003186,T0003186,A00150,2158.75,USD,2026-06-12,True
LR0003187,T0003187,A00161,114.98,USD,2026-05-01,True
LR0003188,T0003188,A00203,35.68,USD,2026-05-26,True
LR0003189,T0003189,A00130,423.27,USD,2026-06-12,True
LR0003190,T0003190,A00295,362.72,USD,2026-05-06,True
LR0003191,T0003191,A00173,648.69,USD,2026-05-21,True
LR0003192,T0003192,A00244,784.97,USD,2026-05-03,True
LR0003193,T0003193,A00342,235.65,USD,2026-05-04,True
LR0003194,T0003194,A00372,3207.32,USD,2026-06-04,True
LR0003195,T0003195,A00246,1926.21,USD,2026-06-02,True
LR0003196,T0003196,A00299,515.45,USD,2026-05-09,True
LR0003197,T0003197,A00311,453.27,USD,2026-06-21,True
LR0003198,T0003198,A00257,1441.41,USD,2026-07-01,False
LR0003199,T0003199,A00310,292.52,USD,2026-06-24,True
LR0003200,T0003200,A00276,49.28,USD,2026-05-09,True
LR0003201,T0003201,A00256,237.78,USD,2026-04-27,True
LR0003202,T0003202,A00364,171.87,USD,2026-04-11,True
LR0003203,T0003203,A00039,335.13,USD,2026-04-23,True
LR0003204,T0003204,A00203,52.79,USD,2026-05-15,True
LR0003205,T0003205,A00227,63.44,USD,2026-04-29,True
LR0003206,T0003206,A00217,1387.09,USD,2026-05-23,True
LR0003207,T0003207,A00091,307.67,USD,2026-04-15,True
LR0003208,T0003208,A00322,187.35,USD,2026-05-20,True
LR0003209,T0003209,A00011,152.99,USD,2026-04-13,True
LR0003210,T0003210,A00095,224.62,USD,2026-06-24,True
LR0003211,T0003211,A00124,354.37,USD,2026-05-27,True
LR0003212,T0003212,A00197,27.65,USD,2026-05-25,True
LR0003213,T0003213,A00237,160.34,USD,2026-05-28,True
LR0003214,T0003214,A00313,370.15,USD,2026-04-18,True
LR0003215,T0003215,A00286,228.32,USD,2026-05-27,True
LR0003216,T0003216,A00298,24.51,USD,2026-04-08,True
LR0003217,T0003217,A00332,290.92,USD,2026-05-27,True
LR0003218,T0003218,A00371,267.44,USD,2026-06-15,True
LR0003219,T0003219,A00273,106.48,USD,2026-04-06,True
LR0003220,T0003220,A00328,77.1,USD,2026-04-30,True
LR0003221,T0003221,A00400,372.45,USD,2026-05-16,True
LR0003222,T0003222,A00069,328.41,USD,2026-05-17,True
LR0003223,T0003223,A00351,540.1,USD,2026-05-26,True
LR0003224,T0003224,A00355,5197.13,USD,2026-04-08,True
LR0003225,T0003225,A00244,631.4,USD,2026-04-15,True
LR0003226,T0003226,A00275,102.34,USD,2026-05-22,True
LR0003227,T0003227,A00318,1641.79,USD,2026-04-28,True
LR0003228,T0003228,A00069,198.43,USD,2026-06-12,True
LR0003229,T0003229,A00109,199.49,USD,2026-05-26,True
LR0003230,T0003230,A00137,79.9,USD,2026-06-27,True
LR0003231,T0003231,A00296,631.01,USD,2026-06-02,True
LR0003232,T0003232,A00049,185.95,USD,2026-04-25,True
LR0003233,T0003233,A00201,977.47,USD,2026-05-30,True
LR0003234,T0003234,A00382,650.45,USD,2026-04-28,True
LR0003235,T0003235,A00206,88.07,USD,2026-04-04,True
LR0003236,T0003236,A00202,75.65,USD,2026-04-09,True
LR0003237,T0003237,A00297,405.56,USD,2026-05-31,True
LR0003238,T0003238,A00216,1639.22,USD,2026-06-26,True
LR0003239,T0003239,A00143,1269.03,USD,2026-04-11,True
LR0003240,T0003240,A00049,2429.83,USD,2026-04-04,True
LR0003241,T0003241,A00089,364.55,USD,2026-04-08,True
LR0003242,T0003242,A00185,1035.27,USD,2026-06-15,True
LR0003243,T0003243,A00351,1432.03,USD,2026-06-25,True
LR0003244,T0003244,A00346,4868.71,USD,2026-05-12,True
LR0003245,T0003245,A00026,521.57,USD,2026-05-05,True
LR0003246,T0003246,A00328,173.75,USD,2026-05-12,True
LR0003247,T0003247,A00021,1502.37,USD,2026-06-27,True
LR0003248,T0003248,A00315,46.82,USD,2026-06-28,True
LR0003249,T0003249,A00022,1361.32,USD,2026-05-29,True
LR0003250,T0003250,A00286,1965.12,USD,2026-05-06,True
LR0003251,T0003251,A00079,1247.89,USD,2026-06-10,True
LR0003252,T0003252,A00317,80.81,USD,2026-06-01,True
LR0003253,T0003253,A00009,412.1,USD,2026-05-09,True
LR0003254,T0003254,A00335,1388.6,USD,2026-04-17,True
LR0003255,T0003255,A00232,631.88,USD,2026-05-15,True
LR0003256,T0003256,A00263,318.84,USD,2026-05-15,True
LR0003257,T0003257,A00236,408.82,USD,2026-06-09,True
LR0003258,T0003258,A00059,22596.56,USD,2026-06-25,True
LR0003259,T0003259,A00370,75.52,USD,2026-04-30,True
LR0003260,T0003260,A00217,51.16,USD,2026-05-12,True
LR0003261,T0003261,A00267,80.75,USD,2026-06-15,True
LR0003262,T0003262,A00021,5957.51,USD,2026-04-06,True
LR0003263,T0003263,A00168,829.22,USD,2026-05-21,True
LR0003264,T0003264,A00267,138.3,USD,2026-04-19,True
LR0003265,T0003265,A00226,6847.47,USD,2026-06-05,True
LR0003266,T0003266,A00368,61.41,USD,2026-04-25,True
LR0003267,T0003267,A00014,131.59,USD,2026-06-13,True
LR0003268,T0003268,A00204,57.76,USD,2026-04-11,True
