settlement_row_id,txn_id,settle_amount,settled_at
SR0003284,T0003284,119.75,2026-06-24
SR0003285,T0003285,2529.15,2026-05-16
SR0003286,T0003286,452.74,2026-06-25
SR0003287,T0003287,366.01,2026-06-25
SR0003288,T0003288,309.87,2026-04-07
SR0003289,T0003289,196.75,2026-06-14
SR0003290,T0003290,314.13,2026-04-16
SR0003291,T0003291,174.13,2026-05-25
SR0003292,T0003292,420.01,2026-05-31
SR0003293,T0003293,67.2,2026-05-06
SR0003294,T0003294,772.68,2026-07-01
SR0003295,T0003295,263.98,2026-06-04
SR0003296,T0003296,48.62,2026-06-06
SR0003297,T0003297,194.36,2026-07-01
SR0003298,T0003298,168.41,2026-06-09
SR0003299,T0003299,1188.79,2026-06-01
SR0003300,T0003300,229.58,2026-04-26
SR0003301,T0003301,96.34,2026-05-26
SR0003302,T0003302,17.79,2026-05-20
SR0003303,T0003303,128.05,2026-06-13
SR0003304,T0003304,1504.53,2026-05-11
SR0003305,T0003305,552.85,2026-04-11
SR0003306,T0003306,85.75,2026-04-12
SR0003307,T0003307,225.96,2026-04-08
SR0003308,T0003308,324.06,2026-05-25
SR0003309,T0003309,2606.72,2026-04-15
SR0003310,T0003310,292.08,2026-07-01
SR0003311,T0003311,137.83,2026-05-21
SR0003312,T0003312,471.61,2026-04-07
SR0003313,T0003313,702.55,2026-05-10
SR0003314,T0003314,839.06,2026-05-15
SR0003315,T0003315,816.68,2026-04-04
SR0003316,T0003316,5776.4,2026-06-21
SR0003317,T0003317,53.04,2026-04-22
SR0003318,T0003318,239.76,2026-04-17
SR0003319,T0003319,282.78,2026-05-04
SR0003320,T0003320,47.62,2026-06-14
SR0003321,T0003321,60.29,2026-04-04
SR0003322,T0003322,200.28,2026-04-29
SR0003323,T0003323,172.41,2026-05-04
SR0003324,T0003324,139.68,2026-06-01
SR0003325,T0003325,23.28,2026-06-28
SR0003326,T0003326,59.75,2026-04-08
SR0003327,T0003327,128.89,2026-04-18
SR0003328,T0003328,202.36,2026-05-11
SR0003329,T0003329,426.1,2026-05-29
SR0003330,T0003330,195.97,2026-06-06
SR0003331,T0003331,110.77,2026-06-01
SR0003332,T0003332,464.04,2026-05-30
SR0003333,T0003333,403.44,2026-05-24
SR0003334,T0003334,76.66,2026-05-20
SR0003335,T0003335,4388.73,2026-06-29
SR0003336,T0003336,11.54,2026-04-12
SR0003337,T0003337,711.66,2026-05-31
SR0003338,T0003338,1002.76,2026-05-24
SR0003339,T0003339,1202.2,2026-04-07
SR0003340,T0003340,443.78,2026-05-10
SR0003341,T0003341,41.36,2026-06-02
SR0003342,T0003342,4329.67,2026-06-15
SR0003343,T0003343,41.72,2026-05-31
SR0003344,T0003344,62.51,2026-06-14
SR0003345,T0003345,131.74,2026-05-07
SR0003346,T0003346,47.52,2026-06-20
SR0003347,T0003347,48.07,2026-06-27
SR0003348,T0003348,80.56,2026-06-15
SR0003349,T0003349,18.24,2026-05-17
SR0003350,T0003350,325.44,2026-06-01
SR0003351,T0003351,149.45,2026-04-14
SR0003352,T0003352,195.05,2026-06-03
SR0003353,T0003353,409.57,2026-06-16
SR0003354,T0003354,230.68,2026-04-25
SR0003355,T0003355,110.58,2026-04-30
SR0003356,T0003356,521.11,2026-05-05
SR0003357,T0003357,187.53,2026-05-18
SR0003358,T0003358,88.37,2026-06-08
SR0003359,T0003359,224.11,2026-04-27
SR0003360,T0003360,1622.6,2026-06-08
SR0003361,T0003361,123.28,2026-05-19
SR0003362,T0003362,683.04,2026-06-06
SR0003363,T0003363,68.68,2026-05-20
SR0003364,T0003364,282.81,2026-05-27
SR0003365,T0003365,401.46,2026-06-25
SR0003366,T0003366,81.11,2026-05-16
SR0003367,T0003367,166.63,2026-05-11
SR0003368,T0003368,72.67,2026-05-01
SR0003369,T0003369,82.68,2026-05-02
SR0003370,T0003370,266.97,2026-05-11
SR0003371,T0003371,2584.59,2026-05-07
SR0003372,T0003372,487.81,2026-06-03
SR0003373,T0003373,285.38,2026-06-09
SR0003374,T0003374,1990.44,2026-05-17
SR0003375,T0003375,43.76,2026-06-15
SR0003376,T0003376,1808.19,2026-04-14
SR0003377,T0003377,163.56,2026-04-12
SR0003378,T0003378,410.12,2026-05-11
SR0003379,T0003379,716.7,2026-04-26
SR0003380,T0003380,546.63,2026-06-22
SR0003381,T0003381,168.08,2026-05-29
SR0003382,T0003382,894.5,2026-05-17
SR0003383,T0003383,158.01,2026-06-22
SR0003384,T0003384,156.89,2026-04-06
SR0003385,T0003385,261.11,2026-04-05
SR0003386,T0003386,567.32,2026-05-13
SR0003387,T0003387,69.44,2026-04-03
SR0003388,T0003388,81.2,2026-06-19
SR0003389,T0003389,24.97,2026-04-28
SR0003390,T0003390,189.57,2026-04-19
SR0003391,T0003391,1231.1,2026-06-14
SR0003392,T0003392,25321.33,2026-06-06
SR0003393,T0003393,396.51,2026-06-02
SR0003394,T0003394,2810.91,2026-05-29
SR0003395,T0003395,295.58,2026-06-05
SR0003396,T0003396,327.3,2026-04-05
SR0003397,T0003397,236.71,2026-06-21
SR0003398,T0003398,265.13,2026-06-14
SR0003399,T0003399,267.21,2026-05-19
SR0003400,T0003400,178.6,2026-05-30
SR0003401,T0003401,3372.88,2026-04-20
SR0003402,T0003402,610.34,2026-04-06
SR0003403,T0003403,104.09,2026-06-02
SR0003404,T0003404,691.32,2026-04-12
SR0003405,T0003405,1141.22,2026-05-04
SR0003406,T0003406,50.3,2026-06-30
SR0003407,T0003407,1206.65,2026-07-01
SR0003408,T0003408,999.97,2026-04-23
SR0003409,T0003409,477.51,2026-06-27
SR0003410,T0003410,2593.88,2026-06-22
SR0003411,T0003411,1158.54,2026-04-27
SR0003412,T0003412,160.44,2026-05-10
SR0003413,T0003413,347.6,2026-05-19
SR0003414,T0003414,2074.57,2026-04-29
SR0003415,T0003415,149.63,2026-06-23
SR0003416,T0003416,166.63,2026-05-18
SR0003417,T0003417,433.62,2026-06-05
SR0003418,T0003418,214.36,2026-04-03
SR0003419,T0003419,9353.78,2026-07-01
SR0003420,T0003420,1980.05,2026-05-17
SR0003421,T0003421,6279.55,2026-06-28
SR0003422,T0003422,1632.5,2026-06-19
SR0003423,T0003423,395.15,2026-06-01
SR0003424,T0003424,18.07,2026-06-28
SR0003425,T0003425,478.2,2026-05-05
SR0003426,T0003426,60.49,2026-05-02
SR0003427,T0003427,32.36,2026-04-20
SR0003428,T0003428,1503.87,2026-05-25
SR0003429,T0003429,61.48,2026-05-10
SR0003430,T0003430,105.11,2026-05-02
SR0003431,T0003431,146.16,2026-04-17
SR0003432,T0003432,348.92,2026-05-04
SR0003433,T0003433,260.92,2026-06-21
SR0003434,T0003434,810.65,2026-05-28
SR0003435,T0003435,638.73,2026-06-23
SR0003436,T0003436,31.43,2026-05-29
SR0003437,T0003437,2434.25,2026-05-18
SR0003438,T0003438,56.94,2026-05-19
SR0003439,T0003439,68.55,2026-06-20
SR0003440,T0003440,3303.28,2026-05-21
SR0003441,T0003441,250.73,2026-06-30
SR0003442,T0003442,1357.69,2026-06-12
SR0003443,T0003443,756.94,2026-04-24
SR0003444,T0003444,520.72,2026-06-30
SR0003445,T0003445,102.46,2026-05-22
SR0003446,T0003446,206.97,2026-04-18
SR0003447,T0003447,2864.32,2026-06-28
SR0003448,T0003448,103.88,2026-04-17
SR0003449,T0003449,300.18,2026-04-18
SR0003450,T0003450,561.13,2026-04-26
SR0003451,T0003451,156.35,2026-06-11
SR0003452,T0003452,103.01,2026-05-27
SR0003453,T0003453,211.16,2026-04-28
SR0003454,T0003454,204.94,2026-05-16
SR0003455,T0003455,33.15,2026-06-05
SR0003456,T0003456,398.78,2026-06-28
SR0003457,T0003457,1740.2,2026-04-25
SR0003458,T0003458,2.49,2026-04-07
SR0003459,T0003459,349.88,2026-04-13
SR0003460,T0003460,4.04,2026-06-03
SR0003461,T0003461,2138.75,2026-05-01
SR0003462,T0003462,118.23,2026-05-01
SR0003463,T0003463,274.54,2026-05-11
SR0003464,T0003464,65.61,2026-05-22
SR0003465,T0003465,4301.32,2026-04-30
SR0003466,T0003466,4999.43,2026-06-25
SR0003467,T0003467,57.04,2026-05-10
SR0003468,T0003468,48.48,2026-04-30
SR0003469,T0003469,874.27,2026-05-19
SR0003470,T0003470,903.3,2026-06-10
SR0003471,T0003471,157.03,2026-05-31
SR0003472,T0003472,61.56,2026-05-06
SR0003473,T0003473,2214.04,2026-04-07
SR0003474,T0003474,185.21,2026-04-17
SR0003475,T0003475,170.72,2026-05-05
SR0003476,T0003476,319.31,2026-05-30
SR0003477,T0003477,33.94,2026-05-13
SR0003478,T0003478,111.36,2026-04-15
SR0003479,T0003479,65.44,2026-05-21
SR0003480,T0003480,16.66,2026-05-29
SR0003481,T0003481,80.28,2026-04-06
SR0003482,T0003482,247.27,2026-05-29
SR0003483,T0003483,87.18,2026-05-24
SR0003484,T0003484,217.95,2026-04-12
SR0003485,T0003485,59.54,2026-06-03
SR0003486,T0003486,623.51,2026-04-28
SR0003487,T0003487,1054.94,2026-05-19
SR0003488,T0003488,669.5,2026-05-09
SR0003489,T0003489,330.88,2026-05-09
SR0003490,T0003490,835.07,2026-06-19
SR0003491,T0003491,112.06,2026-05-25
SR0003492,T0003492,87.4,2026-06-27
SR0003493,T0003493,240.28,2026-05-22
SR0003494,T0003494,124.02,2026-04-28
SR0003495,T0003495,1815.43,2026-05-11
SR0003496,T0003496,4526.65,2026-05-25
SR0003497,T0003497,10669.86,2026-06-07
SR0003498,T0003498,978.58,2026-06-25
SR0003499,T0003499,446.77,2026-06-02
SR0003500,T0003500,17.25,2026-06-25
SR0003501,T0003501,150.15,2026-04-09
SR0003502,T0003502,95.76,2026-06-30
SR0003503,T0003503,106.11,2026-06-06
SR0003504,T0003504,1794.12,2026-05-17
SR0003505,T0003505,2059.09,2026-05-30
SR0003506,T0003506,149.52,2026-04-22
SR0003507,T0003507,114.38,2026-05-06
SR0003508,T0003508,198.47,2026-04-25
SR0003509,T0003509,20.85,2026-04-16
SR0003510,T0003510,1640.92,2026-06-08
SR0003511,T0003511,860.94,2026-04-09
SR0003512,T0003512,47.86,2026-05-01
SR0003513,T0003513,49.17,2026-06-17
SR0003514,T0003514,2773.3,2026-04-07
SR0003515,T0003515,885.11,2026-04-11
SR0003516,T0003516,3637.09,2026-04-20
SR0003517,T0003517,94.73,2026-05-17
SR0003518,T0003518,3490.23,2026-05-24
SR0003519,T0003519,75.18,2026-05-17
SR0003520,T0003520,354.78,2026-04-27
SR0003521,T0003521,25.14,2026-06-12
SR0003522,T0003522,140.95,2026-06-17
SR0003523,T0003523,374.81,2026-05-18
SR0003524,T0003524,162.41,2026-04-22
SR0003525,T0003525,702.79,2026-04-15
SR0003526,T0003526,92.98,2026-06-12
SR0003527,T0003527,290.83,2026-05-30
SR0003528,T0003528,182.3,2026-05-28
SR0003529,T0003529,179.2,2026-04-28
SR0003530,T0003530,895.81,2026-05-09
SR0003531,T0003531,108.99,2026-06-02
SR0003532,T0003532,223.71,2026-05-12
SR0003533,T0003533,146.62,2026-06-09
SR0003534,T0003534,2704.16,2026-05-12
SR0003535,T0003535,269.96,2026-04-06
SR0003536,T0003536,273.07,2026-04-22
SR0003537,T0003537,190.87,2026-05-07
SR0003538,T0003538,511.88,2026-06-11
SR0003539,T0003539,154.92,2026-06-20
SR0003540,T0003540,145.47,2026-04-14
SR0003541,T0003541,145.64,2026-05-15
SR0003542,T0003542,300.48,2026-06-28
SR0003543,T0003543,1247.83,2026-05-21
SR0003544,T0003544,174.83,2026-06-18
SR0003545,T0003545,43.62,2026-05-15
SR0003546,T0003546,33.96,2026-04-05
SR0003547,T0003547,15864.11,2026-06-15
SR0003548,T0003548,86.05,2026-04-24
SR0003549,T0003549,3885.67,2026-05-09
SR0003550,T0003550,194.28,2026-06-18
SR0003551,T0003551,70.82,2026-06-05
SR0003552,T0003552,242.58,2026-05-22
SR0003553,T0003553,651.47,2026-04-18
SR0003554,T0003554,197.68,2026-07-01
SR0003555,T0003555,116.56,2026-05-14
SR0003556,T0003556,30.49,2026-05-16
SR0003557,T0003557,112.57,2026-05-14
SR0003558,T0003558,475.98,2026-04-04
SR0003559,T0003559,31.12,2026-05-01
SR0003560,T0003560,146.75,2026-05-04
SR0003561,T0003561,392.64,2026-06-02
SR0003562,T0003562,1442.23,2026-05-08
SR0003563,T0003563,57.17,2026-04-11
SR0003564,T0003564,4693.47,2026-04-18
SR0003565,T0003565,514.47,2026-06-08
SR0003566,T0003566,52.74,2026-05-11
SR0003567,T0003567,332.68,2026-05-23
SR0003568,T0003568,98.27,2026-05-05
SR0003569,T0003569,30.18,2026-05-13
SR0003570,T0003570,215.84,2026-06-05
SR0003571,T0003571,224.13,2026-04-12
SR0003572,T0003572,399.78,2026-05-12
SR0003573,T0003573,71.64,2026-04-08
SR0003574,T0003574,79.11,2026-04-26
SR0003575,T0003575,1009.89,2026-05-08
SR0003576,T0003576,785.22,2026-05-16
SR0003577,T0003577,47.32,2026-06-24
SR0003578,T0003578,26.07,2026-05-26
SR0003579,T0003579,56.32,2026-05-08
SR0003580,T0003580,1294.65,2026-06-13
SR0003581,T0003581,4.73,2026-05-02
SR0003582,T0003582,119.22,2026-06-09
SR0003583,T0003583,985.5,2026-05-04
SR0003584,T0003584,354.34,2026-04-10
SR0003585,T0003585,218.65,2026-06-13
SR0003586,T0003586,982.67,2026-06-20
SR0003588,T0003588,125.95,2026-05-06
SR0003589,T0003589,774.06,2026-04-09
SR0003590,T0003590,3947.91,2026-04-26
SR0003591,T0003591,11.15,2026-06-20
SR0003592,T0003592,90.11,2026-06-14
SR0003593,T0003593,175.85,2026-05-03
SR0003594,T0003594,122.77,2026-06-16
SR0003595,T0003595,294.33,2026-04-09
SR0003596,T0003596,262.36,2026-06-13
SR0003597,T0003597,48.9,2026-06-13
SR0003598,T0003598,602.41,2026-05-13
SR0003599,T0003599,228.11,2026-05-22
SR0003600,T0003600,1556.57,2026-06-14
SR0003601,T0003601,1205.38,2026-04-15
SR0003602,T0003602,200.79,2026-06-06
SR0003603,T0003603,568.4,2026-05-17
SR0003604,T0003604,10.88,2026-05-31
SR0003605,T0003605,13.75,2026-04-21
SR0003606,T0003606,1246.52,2026-06-28
SR0003607,T0003607,223.01,2026-05-11
SR0003608,T0003608,1598.98,2026-06-29
SR0003609,T0003609,1256.48,2026-06-10
SR0003610,T0003610,31.54,2026-07-01
SR0003611,T0003611,674.76,2026-05-16
SR0003612,T0003612,90.18,2026-04-13
SR0003613,T0003613,176.73,2026-05-27
SR0003614,T0003614,45.34,2026-04-10
SR0003615,T0003615,1087.25,2026-06-11
SR0003616,T0003616,535.77,2026-05-11
SR0003617,T0003617,116.37,2026-06-16
SR0003618,T0003618,90.88,2026-06-28
SR0003619,T0003619,798.44,2026-06-19
SR0003620,T0003620,89.78,2026-05-15
SR0003621,T0003621,115.35,2026-04-27
SR0003622,T0003622,96.86,2026-04-13
SR0003623,T0003623,95.5,2026-05-18
SR0003624,T0003624,699.8,2026-04-16
SR0003625,T0003625,371.6,2026-05-21
SR0003626,T0003626,122.95,2026-05-09
SR0003627,T0003627,61.9,2026-04-11
SR0003628,T0003628,263.55,2026-06-21
SR0003629,T0003629,185.44,2026-04-05
SR0003630,T0003630,803.43,2026-06-01
SR0003631,T0003631,97.82,2026-06-24
SR0003632,T0003632,493.56,2026-04-03
SR0003633,T0003633,188.97,2026-06-18
SR0003634,T0003634,404.97,2026-04-18
SR0003635,T0003635,2627.6,2026-05-26
SR0003636,T0003636,187.21,2026-04-28
SR0003637,T0003637,5668.21,2026-04-24
SR0003638,T0003638,200.05,2026-06-03
SR0003639,T0003639,62.86,2026-05-19
SR0003640,T0003640,2424.78,2026-06-15
SR0003641,T0003641,3428.59,2026-06-12
SR0003642,T0003642,72.87,2026-05-24
SR0003643,T0003643,89.56,2026-06-29
SR0003644,T0003644,850.49,2026-06-10
SR0003645,T0003645,602.66,2026-04-12
SR0003646,T0003646,87.04,2026-06-01
SR0003647,T0003647,77.24,2026-04-03
SR0003648,T0003648,403.05,2026-04-20
SR0003649,T0003649,223.58,2026-05-12
SR0003650,T0003650,606.93,2026-06-16
SR0003651,T0003651,603.82,2026-04-21
SR0003652,T0003652,972.41,2026-06-09
SR0003653,T0003653,15.47,2026-05-03
SR0003654,T0003654,3677.14,2026-06-09
SR0003655,T0003655,558.78,2026-05-17
SR0003656,T0003656,147.53,2026-04-10
SR0003657,T0003657,233.12,2026-05-12
SR0003658,T0003658,670.72,2026-06-22
SR0003659,T0003659,375.79,2026-06-11
SR0003660,T0003660,383.26,2026-05-21
SR0003661,T0003661,237.64,2026-06-23
SR0003662,T0003662,2795.48,2026-04-09
SR0003663,T0003663,435.28,2026-06-23
SR0003664,T0003664,1330.56,2026-04-15
SR0003665,T0003665,5743.28,2026-04-23
SR0003666,T0003666,1041.28,2026-05-03
SR0003667,T0003667,412.13,2026-05-29
SR0003668,T0003668,20.57,2026-04-30
SR0003669,T0003669,152.44,2026-06-05
SR0003670,T0003670,5267.1,2026-04-29
SR0003671,T0003671,429.69,2026-05-24
SR0003672,T0003672,41.81,2026-06-20
SR0003673,T0003673,200.63,2026-04-26
SR0003674,T0003674,51.85,2026-06-26
SR0003675,T0003675,142.51,2026-05-21
SR0003676,T0003676,153.88,2026-07-01
SR0003677,T0003677,119.07,2026-06-17
SR0003678,T0003678,301.38,2026-05-19
SR0003679,T0003679,15.49,2026-05-29
SR0003680,T0003680,682.9,2026-04-29
SR0003681,T0003681,2011.24,2026-05-06
SR0003682,T0003682,20.56,2026-05-20
SR0003683,T0003683,1197.81,2026-04-23
SR0003684,T0003684,676.71,2026-07-01
SR0003685,T0003685,450.77,2026-06-08
SR0003686,T0003686,289.3,2026-04-29
SR0003687,T0003687,370.74,2026-04-05
SR0003688,T0003688,909.64,2026-05-27
SR0003689,T0003689,367.32,2026-05-20
SR0003690,T0003690,11713.46,2026-04-20
SR0003691,T0003691,111.32,2026-05-14
SR0003692,T0003692,2706.71,2026-04-08
SR0003693,T0003693,226.07,2026-06-05
SR0003694,T0003694,155.48,2026-05-21
SR0003695,T0003695,1108.72,2026-04-15
SR0003696,T0003696,175.95,2026-05-21
SR0003697,T0003697,3092.78,2026-05-29
SR0003698,T0003698,95.04,2026-05-27
SR0003699,T0003699,1599.68,2026-06-29
SR0003700,T0003700,628.21,2026-05-24
SR0003701,T0003701,214.92,2026-05-29
SR0003702,T0003702,68.36,2026-05-07
SR0003703,T0003703,67.99,2026-04-12
SR0003704,T0003704,82.32,2026-04-26
SR0003705,T0003705,1275.03,2026-04-04
SR0003706,T0003706,288.3,2026-05-27
SR0003708,T0003708,335.02,2026-06-10
SR0003709,T0003709,58.14,2026-05-14
SR0003710,T0003710,444.79,2026-06-22
SR0003712,T0003712,23.39,2026-04-27
SR0003713,T0003713,117.52,2026-06-21
SR0003714,T0003714,86.55,2026-05-25
SR0003715,T0003715,46.69,2026-06-30
SR0003716,T0003716,331.27,2026-04-28
SR0003717,T0003717,397.47,2026-06-01
SR0003718,T0003718,1700.43,2026-05-30
SR0003719,T0003719,836.78,2026-06-20
SR0003720,T0003720,176.41,2026-05-04
SR0003721,T0003721,176.91,2026-06-16
SR0003722,T0003722,3234.16,2026-05-24
SR0003723,T0003723,549.53,2026-06-03
SR0003724,T0003724,1351.88,2026-04-08
SR0003725,T0003725,37.45,2026-04-22
SR0003726,T0003726,29.42,2026-05-20
SR0003727,T0003727,151.44,2026-04-17
SR0003728,T0003728,1062.5,2026-05-02
SR0003729,T0003729,2510.9,2026-06-07
SR0003730,T0003730,92.91,2026-05-11
SR0003731,T0003731,566.13,2026-06-23
SR0003732,T0003732,482.56,2026-04-18
SR0003733,T0003733,53.05,2026-06-09
SR0003734,T0003734,82.1,2026-04-28
SR0003735,T0003735,231.91,2026-05-26
SR0003736,T0003736,45.25,2026-05-26
SR0003737,T0003737,9393.04,2026-06-26
SR0003738,T0003738,61.26,2026-06-17
SR0003739,T0003739,142.62,2026-04-19
SR0003740,T0003740,451.65,2026-05-24
SR0003741,T0003741,379.51,2026-06-29
SR0003743,T0003743,65.52,2026-04-16
SR0003744,T0003744,40.52,2026-04-25
SR0003745,T0003745,311.0,2026-05-16
SR0003746,T0003746,75.93,2026-05-25
SR0003747,T0003747,97.41,2026-05-14
SR0003748,T0003748,87.99,2026-05-28
SR0003749,T0003749,87.82,2026-06-15
SR0003750,T0003750,35.41,2026-06-27
SR0003751,T0003751,60.52,2026-05-22
SR0003752,T0003752,161.86,2026-06-04
SR0003753,T0003753,1320.66,2026-05-20
SR0003754,T0003754,4642.17,2026-05-04
SR0003755,T0003755,987.15,2026-05-15
SR0003756,T0003756,379.05,2026-04-11
SR0003757,T0003757,1130.64,2026-06-02
SR0003758,T0003758,217.35,2026-05-02
SR0003759,T0003759,387.19,2026-04-12
SR0003760,T0003760,739.24,2026-06-29
SR0003761,T0003761,577.48,2026-05-12
SR0003762,T0003762,1032.85,2026-06-02
SR0003763,T0003763,699.09,2026-05-08
SR0003764,T0003764,96.77,2026-04-22
SR0003765,T0003765,665.12,2026-05-14
SR0003766,T0003766,94.81,2026-04-18
SR0003767,T0003767,753.45,2026-07-01
SR0003768,T0003768,152.41,2026-06-23
SR0003769,T0003769,44.33,2026-04-15
SR0003770,T0003770,38.09,2026-06-08
SR0003771,T0003771,5552.43,2026-05-01
SR0003772,T0003772,62.16,2026-06-02
SR0003773,T0003773,1018.83,2026-06-18
SR0003774,T0003774,696.27,2026-04-12
SR0003775,T0003775,982.66,2026-05-25
SR0003776,T0003776,65.97,2026-05-11
SR0003777,T0003777,150.36,2026-04-12
SR0003778,T0003778,69.21,2026-06-15
SR0003779,T0003779,1072.93,2026-04-29
SR0003780,T0003780,2149.36,2026-05-10
SR0003781,T0003781,252.94,2026-04-15
SR0003782,T0003782,5425.0,2026-04-27
SR0003783,T0003783,388.6,2026-05-19
SR0003784,T0003784,201.74,2026-05-30
SR0003785,T0003785,309.16,2026-04-29
SR0003786,T0003786,530.44,2026-04-08
SR0003787,T0003787,34.02,2026-05-01
SR0003788,T0003788,388.56,2026-04-18
SR0003789,T0003789,215.16,2026-05-31
SR0003790,T0003790,186.01,2026-05-06
SR0003791,T0003791,223.71,2026-04-18
SR0003792,T0003792,1057.1,2026-05-28
SR0003793,T0003793,270.46,2026-06-15
SR0003794,T0003794,54.79,2026-06-30
SR0003795,T0003795,297.47,2026-05-21
SR0003796,T0003796,190.43,2026-06-25
SR0003797,T0003797,269.79,2026-04-10
SR0003798,T0003798,240.01,2026-04-20
SR0003799,T0003799,438.4,2026-05-01
SR0003800,T0003800,38.16,2026-04-12
SR0003801,T0003801,40.12,2026-05-24
SR0003802,T0003802,235.36,2026-06-20
SR0003803,T0003803,185.1,2026-05-02
SR0003804,T0003804,69.88,2026-06-23
SR0003805,T0003805,15.29,2026-06-21
SR0003806,T0003806,378.49,2026-05-01
SR0003807,T0003807,141.9,2026-06-05
SR0003808,T0003808,424.82,2026-05-12
SR0003809,T0003809,389.48,2026-06-15
SR0003810,T0003810,724.98,2026-05-29
SR0003811,T0003811,60.22,2026-05-18
SR0003812,T0003812,276.39,2026-06-04
SR0003813,T0003813,4971.61,2026-04-05
SR0003814,T0003814,377.48,2026-06-10
SR0003815,T0003815,2166.38,2026-05-11
SR0003816,T0003816,715.84,2026-06-14
SR0003817,T0003817,77.33,2026-05-15
SR0003818,T0003818,7807.69,2026-06-11
SR0003819,T0003819,1879.17,2026-06-15
SR0003820,T0003820,44.34,2026-06-02
SR0003821,T0003821,216.24,2026-04-16
SR0003822,T0003822,3270.8,2026-05-16
SR0003823,T0003823,660.63,2026-05-22
SR0003824,T0003824,20.46,2026-04-04
SR0003825,T0003825,101.5,2026-04-30
SR0003826,T0003826,89.28,2026-06-29
SR0003827,T0003827,2150.36,2026-05-21
SR0003828,T0003828,556.47,2026-04-24
SR0003829,T0003829,175.81,2026-06-09
SR0003830,T0003830,90.91,2026-06-22
SR0003831,T0003831,690.23,2026-05-30
SR0003832,T0003832,227.4,2026-05-13
SR0003833,T0003833,348.04,2026-05-27
SR0003834,T0003834,632.23,2026-06-14
SR0003835,T0003835,345.01,2026-04-13
SR0003836,T0003836,40.52,2026-06-30
SR0003837,T0003837,894.42,2026-06-12
SR0003838,T0003838,1152.83,2026-06-20
SR0003839,T0003839,5165.47,2026-06-09
SR0003840,T0003840,112.83,2026-06-11
SR0003841,T0003841,1628.72,2026-05-08
SR0003842,T0003842,1619.75,2026-06-05
SR0003843,T0003843,1204.32,2026-05-07
SR0003844,T0003844,337.96,2026-06-15
SR0003845,T0003845,74.94,2026-04-08
SR0003846,T0003846,179.89,2026-06-04
SR0003847,T0003847,56.41,2026-05-19
SR0003848,T0003848,32.73,2026-06-05
SR0003849,T0003849,776.38,2026-06-06
SR0003850,T0003850,83.54,2026-04-11
SR0003851,T0003851,16.91,2026-05-26
SR0003852,T0003852,321.98,2026-04-24
SR0003853,T0003853,844.14,2026-04-22
SR0003854,T0003854,655.56,2026-06-15
SR0003855,T0003855,68.07,2026-06-18
SR0003856,T0003856,116.78,2026-05-04
SR0003857,T0003857,482.52,2026-06-11
SR0003858,T0003858,963.23,2026-05-26
SR0003859,T0003859,499.14,2026-04-09
SR0003860,T0003860,920.17,2026-05-21
SR0003861,T0003861,214.49,2026-05-31
SR0003862,T0003862,473.76,2026-06-02
SR0003863,T0003863,367.21,2026-04-27
SR0003864,T0003864,58.09,2026-05-03
SR0003865,T0003865,22.89,2026-04-28
SR0003866,T0003866,81.36,2026-06-29
SR0003867,T0003867,96.55,2026-06-18
SR0003868,T0003868,1745.47,2026-05-29
SR0003869,T0003869,229.31,2026-04-27
SR0003870,T0003870,83.31,2026-04-23
SR0003871,T0003871,205.98,2026-05-24
SR0003872,T0003872,359.64,2026-04-03
SR0003873,T0003873,145.95,2026-05-14
SR0003874,T0003874,119.57,2026-06-19
SR0003875,T0003875,153.97,2026-04-14
SR0003876,T0003876,361.92,2026-06-01
SR0003877,T0003877,210.59,2026-06-05
SR0003878,T0003878,139.46,2026-05-28
SR0003879,T0003879,92.11,2026-04-13
SR0003880,T0003880,427.88,2026-05-13
